visitorid,itemid,score
915,127,4.0898
915,9,4.0671
915,191,4.0492
915,64,4.0441
915,347,4.0137
915,718,4.0108
915,750,3.9868
915,1398,3.9639
916,1449,4.4784
916,1589,4.3659
916,483,4.2898
916,64,4.2342
916,1398,4.2234
916,1642,4.2093
916,127,4.1945
916,603,4.1764
916,285,4.1737
916,408,4.1736
917,1642,4.9135
917,1405,4.8252
917,753,4.8159
917,1466,4.764
917,1398,4.7397
917,9,4.7217
917,1137,4.7104
917,904,4.7071
917,1099,4.6932
917,906,4.6571
918,1639,4.744
918,543,4.6934
918,1174,4.4141
918,947,4.3221
918,1137,4.3194
918,718,4.3135
918,1642,4.3125
918,1398,4.2741
918,269,4.258
918,190,4.2351
919,318,4.5994
919,306,4.4341
919,1398,4.3892
919,1642,4.3765
919,427,4.345
919,64,4.3246
919,302,4.3239
919,1131,4.2709
919,185,4.2665
919,98,4.224
920,302,4.1378
920,313,3.9829
920,100,3.9252
920,357,3.9142
920,156,3.8994
920,318,3.8939
920,185,3.8828
920,127,3.8665
920,98,3.8652
920,64,3.8425
921,969,4.2204
921,313,4.1749
921,1192,4.165
921,173,4.0872
921,22,4.0507
921,143,4.0396
921,318,4.0295
921,385,4.029
921,83,4.0273
921,265,3.9962
922,1167,4.5692
922,50,4.5426
922,408,4.5379
922,181,4.4553
922,318,4.4465
922,1084,4.3257
922,19,4.3217
922,174,4.2999
922,969,4.2881
922,173,4.2845
923,1169,5.4097
923,1449,5.3772
923,1589,5.3469
923,1122,5.1595
923,603,5.1513
923,1642,5.1425
923,169,5.1311
923,12,5.1253
923,1398,5.1047
923,64,5.0945
924,50,4.5855
924,483,4.5261
924,132,4.4465
924,408,4.4365
924,174,4.403
924,1398,4.3779
924,480,4.3707
924,178,4.3688
924,613,4.3597
924,172,4.3559
925,924,3.7277
925,121,3.7149
925,392,3.6989
925,313,3.6816
925,300,3.6727
925,1063,3.6641
925,64,3.6639
925,318,3.6499
925,1169,3.6382
925,568,3.6353
926,269,4.2442
926,515,4.1975
926,1398,4.1735
926,318,4.1337
926,1449,4.1235
926,251,4.0653
926,1405,4.0597
926,1642,4.0545
926,242,4.0531
926,463,4.0023
927,96,4.7652
927,408,4.5155
927,300,4.5096
927,963,4.4721
927,222,4.4685
927,64,4.4595
927,117,4.4506
927,318,4.4199
927,50,4.419
927,195,4.3993
928,1298,5.8612
928,1175,5.6877
928,793,5.6671
928,1398,5.6572
928,1169,5.6311
928,626,5.6172
928,1642,5.6007
928,1122,5.5306
928,524,5.5272
928,1639,5.5132
929,127,4.4165
929,1142,4.376
929,589,4.2888
929,661,4.2158
929,408,4.2113
929,357,4.1999
929,511,4.1936
929,187,4.173
929,64,4.1616
929,318,4.1296
930,1099,4.3052
930,1233,4.2107
930,126,4.1543
930,286,4.0695
930,113,4.067
930,904,3.98
930,1449,3.9022
930,1642,3.8696
930,1062,3.8591
930,1512,3.8555
931,318,4.7331
931,272,4.6666
931,64,4.5172
931,313,4.5011
931,22,4.4978
931,127,4.4928
931,750,4.4749
931,1176,4.4718
931,1449,4.4553
931,113,4.4336
932,1449,4.9646
932,119,4.8758
932,474,4.848
932,1512,4.8137
932,483,4.8094
932,1558,4.8046
932,513,4.727
932,408,4.7171
932,479,4.6981
932,114,4.6925
933,127,3.9377
933,64,3.8896
933,521,3.7917
933,100,3.7831
933,180,3.7784
933,1142,3.7306
933,357,3.7266
933,408,3.704
933,56,3.7003
933,318,3.6693
934,1449,4.7567
934,1064,4.5305
934,114,4.5027
934,511,4.5012
934,963,4.4746
934,408,4.4253
934,1122,4.4179
934,187,4.4035
934,166,4.3799
934,113,4.3608
935,313,4.7047
935,1192,4.5994
935,155,4.5507
935,300,4.5172
935,22,4.5061
935,310,4.5013
935,161,4.4743
935,1443,4.4707
935,1063,4.4084
935,69,4.3903
936,1589,5.292
936,1642,5.1732
936,921,5.0937
936,1449,5.0442
936,1398,5.0171
936,1639,4.983
936,1651,4.9459
936,1650,4.9459
936,1645,4.9459
936,1636,4.9459
937,1192,4.3773
937,408,4.2428
937,1449,4.2169
937,357,4.206
937,318,4.2049
937,64,4.2022
937,657,4.1738
937,603,4.1575
937,223,4.1555
937,98,4.1522
938,969,4.8863
938,1449,4.5598
938,1167,4.454
938,83,4.3764
938,516,4.3264
938,659,4.3093
938,313,4.3023
938,173,4.291
938,295,4.2755
938,1268,4.2694
939,64,5.7548
939,318,5.5562
939,313,5.554
939,963,5.4421
939,272,5.4419
939,22,5.3379
939,1169,5.3331
939,394,5.3245
939,113,5.312
939,1449,5.2989
940,169,4.5788
940,1589,4.5753
940,1159,4.4016
940,64,4.3601
940,12,4.2957
940,223,4.2193
940,113,4.2189
940,1169,4.2076
940,189,4.1981
940,500,4.1595
941,114,5.2981
941,169,5.2936
941,408,5.0168
941,1524,4.9327
941,189,4.9007
941,1129,4.8716
941,1589,4.8653
941,64,4.8619
941,1467,4.8312
941,318,4.8246
942,64,5.09
942,318,4.9848
942,496,4.9319
942,1169,4.8348
942,174,4.8141
942,483,4.8067
942,50,4.7941
942,963,4.7896
942,313,4.7836
942,1064,4.7413
943,42,4.7004
943,12,4.6358
943,1589,4.6281
943,64,4.5988
943,1268,4.5729
943,173,4.5675
943,721,4.5218
943,195,4.5216
943,157,4.4853
943,156,4.4838
